time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,eval/mean_reward,eval/success_rate,eval/mean_ep_length,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
14597,19419,729850,50.0,37,-34.28,0.57,,,,6.359997272491455,0.000756717,719849,0.6215576529502869,0.01562238484621048,1.386124610900879
14598,19420,729900,50.0,37,-34.37,0.57,,,,6.326519966125488,0.0007567003333333333,719899,0.6871340274810791,0.01562809944152832,1.5979821681976318
14599,19421,729950,50.0,37,-34.06,0.58,,,,7.134708404541016,0.0007566836666666666,719949,-0.3081532120704651,0.015593918040394783,1.0428125858306885
,,730000,,,,,-31.95,0.66,50.0,6.6911115646362305,0.000756667,719999,-0.235849991440773,0.015298853628337383,1.466745376586914
14600,19472,730000,50.0,37,-34.06,0.58,,,,,,,,,
14601,19476,730050,50.0,37,-33.99,0.58,,,,6.807945251464844,0.0007566503333333334,720049,-0.08319097757339478,0.015180651098489761,1.5524358749389648
14602,19476,730100,50.0,37,-33.98,0.58,,,,6.528083801269531,0.0007566336666666667,720099,-0.46447205543518066,0.015026631765067577,1.1141256093978882
14603,19477,730150,50.0,37,-34.17,0.57,,,,6.949573040008545,0.000756617,720149,1.532825231552124,0.01483373623341322,1.1953340768814087
14604,19478,730200,50.0,37,-34.49,0.56,,,,6.551904201507568,0.0007566003333333333,720199,0.7911903262138367,0.014703197404742241,2.2178215980529785
14605,19479,730250,50.0,37,-34.32,0.56,,,,6.869935512542725,0.0007565836666666667,720249,-0.6523242592811584,0.014706744812428951,1.9281949996948242
14606,19480,730300,50.0,37,-34.11,0.57,,,,6.432025909423828,0.000756567,720299,1.2271944284439087,0.014769966714084148,1.0581128597259521
14607,19481,730350,50.0,37,-34.31,0.56,,,,6.540460586547852,0.0007565503333333333,720349,0.15559160709381104,0.015072199515998363,0.9695106744766235
14608,19481,730400,50.0,37,-34.33,0.55,,,,6.281055927276611,0.0007565336666666666,720399,-0.8687991499900818,0.015201076865196228,1.8442262411117554
14609,19482,730450,50.0,37,-34.4,0.55,,,,7.215111255645752,0.0007565170000000001,720449,1.0089621543884277,0.015309851616621017,1.4792759418487549
14610,19483,730500,50.0,37,-34.19,0.55,,,,6.749704360961914,0.0007565003333333334,720499,-1.127200722694397,0.015481198206543922,0.8195866346359253
14611,19484,730550,50.0,37,-34.33,0.55,,,,6.376873016357422,0.0007564836666666667,720549,-1.0747687816619873,0.01554179098457098,1.3623126745224
14612,19485,730600,50.0,37,-34.0,0.55,,,,6.341269493103027,0.000756467,720599,0.33005088567733765,0.015227644704282284,1.5785906314849854
14613,19486,730650,50.0,37,-33.97,0.55,,,,6.77347469329834,0.0007564503333333334,720649,-0.04194742441177368,0.015084968879818916,0.9206337928771973
14614,19486,730700,50.0,37,-33.94,0.55,,,,6.974231719970703,0.0007564336666666667,720699,-0.5654776096343994,0.014933286234736443,1.4046390056610107
14615,19487,730750,50.0,37,-33.98,0.55,,,,6.173488616943359,0.000756417,720749,-0.9529399275779724,0.014777512289583683,2.007260322570801
14616,19488,730800,50.0,37,-33.98,0.55,,,,6.4528279304504395,0.0007564003333333333,720799,0.6011006832122803,0.014598232693970203,1.2711814641952515
14617,19489,730850,50.0,37,-33.87,0.56,,,,6.899864196777344,0.0007563836666666667,720849,1.3278645277023315,0.014621730893850327,1.352423071861267
14618,19490,730900,50.0,37,-34.14,0.55,,,,6.7682695388793945,0.000756367,720899,-1.173144817352295,0.01449779886752367,1.7568986415863037
14619,19491,730950,50.0,37,-33.92,0.56,,,,6.758859634399414,0.0007563503333333334,720949,-1.082932472229004,0.01414897758513689,1.286086082458496
14620,19492,731000,50.0,37,-34.04,0.56,,,,5.733332633972168,0.0007563336666666667,720999,-0.9743325710296631,0.013942443765699863,1.5436792373657227
14621,19492,731050,50.0,37,-33.73,0.57,,,,7.0270094871521,0.0007563170000000001,721049,0.14365407824516296,0.014044956304132938,1.724034309387207
14622,19493,731100,50.0,37,-33.89,0.56,,,,7.125178813934326,0.0007563003333333334,721099,0.5715241432189941,0.01428902056068182,1.814911961555481
14623,19494,731150,50.0,37,-33.95,0.56,,,,6.5447998046875,0.0007562836666666667,721149,-0.36797529458999634,0.014450866729021072,1.4587690830230713
14624,19495,731200,50.0,37,-33.93,0.56,,,,7.201103687286377,0.000756267,721199,0.2584887742996216,0.014575126580893993,1.7435197830200195
14625,19496,731250,50.0,37,-34.0,0.56,,,,7.108685493469238,0.0007562503333333334,721249,-0.0837697684764862,0.01471511460840702,2.1958067417144775
14626,19497,731300,50.0,37,-33.77,0.57,,,,6.70493221282959,0.0007562336666666667,721299,-0.8215136528015137,0.014783129096031189,1.0713305473327637
14627,19497,731350,50.0,37,-33.96,0.57,,,,6.7535552978515625,0.000756217,721349,-0.7084318399429321,0.014843516051769257,0.9342658519744873
14628,19498,731400,50.0,37,-33.78,0.57,,,,6.504685401916504,0.0007562003333333334,721399,-0.13511918485164642,0.014809819869697094,1.1257154941558838
14629,19499,731450,50.0,37,-33.6,0.57,,,,6.338898658752441,0.0007561836666666668,721449,-0.7907068133354187,0.014853172935545444,1.1487473249435425
14630,19500,731500,50.0,37,-33.64,0.57,,,,6.960689544677734,0.0007561670000000001,721499,1.0705616474151611,0.014846375212073326,1.8243646621704102
14631,19501,731550,50.0,37,-33.54,0.57,,,,6.524292945861816,0.0007561503333333334,721549,0.11269685626029968,0.014917572028934956,1.334887146949768
14632,19501,731600,50.0,37,-33.55,0.57,,,,6.625555515289307,0.0007561336666666667,721599,-0.13944843411445618,0.015092839486896992,1.3695168495178223
14633,19502,731650,50.0,37,-33.37,0.58,,,,6.903351783752441,0.000756117,721649,1.1818311214447021,0.015126969665288925,0.9058684706687927
14634,19503,731700,50.0,37,-33.04,0.58,,,,7.0519328117370605,0.0007561003333333334,721699,0.9961780905723572,0.014947962947189808,1.1863908767700195
14635,19504,731750,50.0,37,-32.83,0.59,,,,6.316280364990234,0.0007560836666666666,721749,-1.6612590551376343,0.014920488931238651,1.15663480758667
14636,19505,731800,50.0,37,-32.83,0.59,,,,6.391237258911133,0.000756067,721799,-1.0055973529815674,0.014811747707426548,1.3906023502349854
14637,19506,731850,50.0,37,-32.9,0.58,,,,6.485177040100098,0.0007560503333333332,721849,0.34066617488861084,0.014610148034989834,1.3524506092071533
14638,19506,731900,50.0,37,-33.11,0.58,,,,7.059167861938477,0.0007560336666666668,721899,-0.7176088690757751,0.014594906009733677,1.149146556854248
14639,19507,731950,50.0,37,-33.1,0.58,,,,6.958183288574219,0.000756017,721949,0.41987186670303345,0.014570033177733421,1.487134575843811
14640,19508,732000,50.0,37,-33.16,0.58,,,,6.264073371887207,0.0007560003333333334,721999,1.072762131690979,0.01443362794816494,1.6203584671020508
14641,19509,732050,50.0,37,-33.26,0.58,,,,6.709893226623535,0.0007559836666666666,722049,0.5753726363182068,0.01452726498246193,1.0712225437164307
14642,19510,732100,50.0,37,-32.89,0.59,,,,6.1194610595703125,0.0007559670000000001,722099,0.16508877277374268,0.014638634398579597,1.1641416549682617
14643,19511,732150,50.0,37,-33.0,0.58,,,,6.788849830627441,0.0007559503333333333,722149,1.4326059818267822,0.014574522152543068,1.3225561380386353
14644,19511,732200,50.0,37,-32.63,0.59,,,,6.661749362945557,0.0007559336666666667,722199,-0.38837969303131104,0.014514157548546791,1.1831344366073608
14645,19512,732250,50.0,37,-32.6,0.59,,,,6.911034107208252,0.0007559169999999999,722249,1.2193560600280762,0.014455207623541355,1.0313931703567505
14646,19513,732300,50.0,37,-32.6,0.59,,,,6.622840404510498,0.0007559003333333334,722299,0.7375191450119019,0.014568463899195194,1.295034408569336
14647,19514,732350,50.0,37,-32.95,0.59,,,,6.063993453979492,0.0007558836666666666,722349,0.04897323250770569,0.014670065604150295,0.8847503662109375
14648,19515,732400,50.0,37,-33.33,0.58,,,,7.055402755737305,0.0007558670000000001,722399,-0.3077825605869293,0.01473828125745058,1.4111244678497314
14649,19516,732450,50.0,37,-33.39,0.58,,,,7.183181285858154,0.0007558503333333333,722449,-0.31464409828186035,0.014651798643171787,1.21913743019104
14650,19517,732500,50.0,37,-33.39,0.58,,,,6.975549221038818,0.0007558336666666667,722499,1.5471203327178955,0.014819773845374584,1.5036848783493042
14651,19517,732550,50.0,37,-33.28,0.58,,,,7.078265190124512,0.000755817,722549,0.973859429359436,0.015266992151737213,1.2468483448028564
14652,19518,732600,50.0,37,-33.51,0.58,,,,6.720076084136963,0.0007558003333333333,722599,0.1650884449481964,0.015396633185446262,1.4155752658843994
14653,19519,732650,50.0,37,-33.59,0.57,,,,7.128463268280029,0.0007557836666666666,722649,-0.5482593774795532,0.01585269346833229,0.9655295610427856
14654,19520,732700,50.0,37,-33.37,0.57,,,,6.694366455078125,0.000755767,722699,-0.7462933659553528,0.016034750267863274,1.6811829805374146
14655,19521,732750,50.0,37,-33.09,0.58,,,,6.3274030685424805,0.0007557503333333333,722749,0.6311339139938354,0.01591886766254902,1.2313302755355835
14656,19522,732800,50.0,37,-32.99,0.58,,,,7.118575572967529,0.0007557336666666666,722799,0.31704866886138916,0.01592428982257843,1.3570725917816162
14657,19522,732850,50.0,37,-32.95,0.59,,,,6.3587164878845215,0.0007557169999999999,722849,0.12537381052970886,0.01601725071668625,1.6682697534561157
14658,19523,732900,50.0,37,-32.65,0.6,,,,6.037912845611572,0.0007557003333333334,722899,-0.9482275247573853,0.015987301245331764,1.0150119066238403
14659,19524,732950,50.0,37,-32.61,0.6,,,,6.817534446716309,0.0007556836666666667,722949,0.16516175866127014,0.015818485990166664,1.2419652938842773
14660,19525,733000,50.0,37,-32.62,0.6,,,,6.840868949890137,0.000755667,722999,-0.6128842830657959,0.015642793849110603,2.023928165435791
14661,19526,733050,50.0,37,-32.86,0.59,,,,6.129589080810547,0.0007556503333333333,723049,-1.3595045804977417,0.015488131903111935,0.7693111896514893
14662,19527,733100,50.0,37,-32.53,0.6,,,,7.281938552856445,0.0007556336666666667,723099,-1.2299703359603882,0.015129725448787212,1.1376298666000366
14663,19527,733150,50.0,37,-32.8,0.59,,,,6.668039321899414,0.000755617,723149,0.594124436378479,0.014994808472692966,1.4245784282684326
14664,19528,733200,50.0,37,-32.92,0.59,,,,6.171319961547852,0.0007556003333333333,723199,0.36658036708831787,0.014870010316371918,1.2273881435394287
14665,19529,733250,50.0,37,-33.02,0.59,,,,6.459611892700195,0.0007555836666666666,723249,-0.014278829097747803,0.015011899173259735,1.1098642349243164
14666,19530,733300,50.0,37,-32.98,0.59,,,,7.025252342224121,0.000755567,723299,1.7065889835357666,0.015337317250669003,1.7923170328140259
14667,19531,733350,50.0,37,-32.94,0.6,,,,6.579579830169678,0.0007555503333333334,723349,0.9981045722961426,0.015635553747415543,1.1249440908432007
14668,19532,733400,50.0,37,-32.81,0.6,,,,7.0259599685668945,0.0007555336666666667,723399,1.415308952331543,0.015668481588363647,1.2779555320739746
14669,19532,733450,50.0,37,-32.71,0.61,,,,7.1026153564453125,0.000755517,723449,1.2387583255767822,0.01560935378074646,1.8861992359161377
14670,19533,733500,50.0,37,-33.03,0.6,,,,6.854966640472412,0.0007555003333333334,723499,0.8615866303443909,0.01574130915105343,1.744473934173584
14671,19534,733550,50.0,37,-33.35,0.59,,,,6.371674537658691,0.0007554836666666667,723549,-0.6171574592590332,0.015797976404428482,1.2516212463378906
14672,19535,733600,50.0,37,-33.66,0.58,,,,6.619040489196777,0.000755467,723599,-0.07453811168670654,0.015618779696524143,1.4928632974624634
14673,19536,733650,50.0,37,-33.85,0.57,,,,6.3758440017700195,0.0007554503333333333,723649,-0.7853848338127136,0.015087515115737915,1.0412617921829224
14674,19537,733700,50.0,37,-33.89,0.57,,,,7.186332702636719,0.0007554336666666667,723699,0.7498123645782471,0.014910346828401089,0.891107976436615
14675,19537,733750,50.0,37,-33.82,0.57,,,,6.617846488952637,0.000755417,723749,0.057460248470306396,0.014928886666893959,1.61436128616333
14676,19538,733800,50.0,37,-33.82,0.57,,,,6.5974884033203125,0.0007554003333333333,723799,-0.5230399966239929,0.014951812103390694,1.2289400100708008
14677,19539,733850,50.0,37,-34.08,0.57,,,,6.373178958892822,0.0007553836666666667,723849,0.6919729709625244,0.01497870683670044,1.3903063535690308
14678,19540,733900,50.0,37,-34.42,0.56,,,,6.6313581466674805,0.0007553670000000001,723899,-0.6568119525909424,0.015194352716207504,1.4001303911209106
14679,19541,733950,50.0,37,-34.27,0.57,,,,6.52773904800415,0.0007553503333333334,723949,-0.7076401114463806,0.0151382340118289,0.8996551036834717
14680,19542,734000,50.0,37,-34.51,0.56,,,,6.900264263153076,0.0007553336666666667,723999,0.17829890549182892,0.015064188279211521,1.1700881719589233
14681,19542,734050,50.0,37,-34.35,0.57,,,,7.11640739440918,0.000755317,724049,2.121013641357422,0.014962859451770782,1.6402857303619385
14682,19543,734100,50.0,37,-34.4,0.57,,,,6.309048652648926,0.0007553003333333334,724099,0.8552052974700928,0.015407995320856571,1.3943607807159424
14683,19544,734150,50.0,37,-34.05,0.58,,,,6.84906530380249,0.0007552836666666667,724149,0.4290989637374878,0.015804221853613853,2.0489578247070312
14684,19545,734200,50.0,37,-34.37,0.57,,,,6.439872741699219,0.000755267,724199,-0.1641339659690857,0.015782684087753296,1.1132113933563232
14685,19546,734250,50.0,37,-34.12,0.58,,,,7.1177077293396,0.0007552503333333333,724249,-0.09806164354085922,0.01564706861972809,1.3652738332748413
14686,19547,734300,50.0,37,-34.06,0.58,,,,7.080324172973633,0.0007552336666666668,724299,-0.7011433243751526,0.01536026131361723,1.1646298170089722
14687,19547,734350,50.0,37,-33.98,0.58,,,,6.675546646118164,0.0007552170000000001,724349,0.14083054661750793,0.01515137031674385,0.9830175638198853
14688,19548,734400,50.0,37,-34.13,0.58,,,,6.312868118286133,0.0007552003333333334,724399,-0.44220322370529175,0.015155566856265068,2.010775089263916
14689,19549,734450,50.0,37,-34.02,0.59,,,,6.813933372497559,0.0007551836666666667,724449,0.17649555206298828,0.015156080946326256,2.0959584712982178
14690,19550,734500,50.0,37,-34.06,0.59,,,,6.317187309265137,0.0007551670000000001,724499,-1.7375004291534424,0.015336980111896992,0.8791451454162598
14691,19551,734550,50.0,37,-33.91,0.59,,,,6.602068901062012,0.0007551503333333334,724549,-1.0335828065872192,0.015471561811864376,1.1246992349624634
14692,19552,734600,50.0,37,-33.76,0.59,,,,7.033355712890625,0.0007551336666666667,724599,0.3238278925418854,0.015373560599982738,1.2372000217437744
14693,19552,734650,50.0,37,-33.39,0.6,,,,6.774718761444092,0.000755117,724649,0.22589300572872162,0.014991147443652153,0.8688994646072388
14694,19553,734700,50.0,37,-33.34,0.6,,,,6.507402420043945,0.0007551003333333334,724699,-0.19398769736289978,0.014717163518071175,1.3535553216934204
14695,19554,734750,50.0,37,-33.07,0.61,,,,6.370058059692383,0.0007550836666666667,724749,-0.9036304354667664,0.014459150843322277,1.2374460697174072
14696,19555,734800,50.0,37,-33.07,0.61,,,,6.454067707061768,0.000755067,724799,-0.9221484661102295,0.014281705021858215,1.1423848867416382
14697,19556,734850,50.0,37,-32.96,0.62,,,,6.686241149902344,0.0007550503333333334,724849,0.2569063603878021,0.01420907024294138,1.4428176879882812
14698,19557,734900,50.0,37,-33.2,0.61,,,,6.094369411468506,0.0007550336666666666,724899,-1.2543278932571411,0.014472353272140026,1.5242195129394531
14699,19557,734950,50.0,37,-33.45,0.61,,,,6.928183078765869,0.0007550170000000001,724949,0.6100414991378784,0.0146858561784029,1.1308029890060425
,,735000,,,,,-34.56,0.59,50.0,6.375546455383301,0.0007550003333333333,724999,0.8833461403846741,0.01479643676429987,2.076387405395508
14700,19609,735000,50.0,37,-33.1,0.62,,,,,,,,,
14701,19609,735050,50.0,37,-33.22,0.62,,,,6.532231330871582,0.0007549836666666667,725049,-0.8578745722770691,0.015038293786346912,1.1397347450256348
14702,19610,735100,50.0,37,-33.23,0.62,,,,6.839019775390625,0.0007549669999999999,725099,0.2675894498825073,0.015065438114106655,0.9501959085464478
14703,19611,735150,50.0,37,-33.23,0.62,,,,6.628082275390625,0.0007549503333333334,725149,0.9579496383666992,0.015479471534490585,2.348167657852173
14704,19612,735200,50.0,37,-33.16,0.63,,,,6.20671272277832,0.0007549336666666666,725199,-1.155049204826355,0.015628784894943237,0.8462530374526978
14705,19613,735250,50.0,37,-33.32,0.63,,,,6.722348213195801,0.000754917,725249,-0.9177376627922058,0.015733033418655396,1.6117109060287476
14706,19614,735300,50.0,37,-33.46,0.63,,,,6.8619160652160645,0.0007549003333333333,725299,0.9151116609573364,0.015587560832500458,1.0873897075653076
14707,19614,735350,50.0,37,-33.45,0.63,,,,6.859027862548828,0.0007548836666666668,725349,0.218685582280159,0.01554121170192957,1.4622366428375244
14708,19615,735400,50.0,37,-33.45,0.63,,,,6.030579566955566,0.000754867,725399,-1.125441312789917,0.015642987564206123,1.394444227218628
14709,19616,735450,50.0,37,-33.46,0.62,,,,6.83116340637207,0.0007548503333333334,725449,-0.6380255222320557,0.015294257551431656,1.4669907093048096
14710,19617,735500,50.0,37,-33.44,0.63,,,,6.385781288146973,0.0007548336666666666,725499,-0.7788349390029907,0.014776370488107204,1.929166555404663
14711,19618,735550,50.0,37,-33.11,0.64,,,,6.834986686706543,0.000754817,725549,0.08118993043899536,0.014492842368781567,1.446163296699524
14712,19619,735600,50.0,37,-33.13,0.64,,,,6.461531639099121,0.0007548003333333333,725599,1.3635203838348389,0.014476950280368328,0.9933313131332397
14713,19619,735650,50.0,37,-33.16,0.64,,,,6.425873756408691,0.0007547836666666666,725649,-0.8300896883010864,0.014338620938360691,1.3394423723220825
14714,19620,735700,50.0,37,-33.47,0.63,,,,6.210078239440918,0.0007547669999999999,725699,-0.4124438166618347,0.014500349760055542,0.8387191891670227
14715,19621,735750,50.0,37,-33.51,0.63,,,,6.350337028503418,0.0007547503333333334,725749,-0.5867654085159302,0.014413449913263321,1.2520289421081543
14716,19622,735800,50.0,37,-33.51,0.63,,,,6.936672210693359,0.0007547336666666667,725799,0.35286247730255127,0.014584415592253208,1.024399757385254
14717,19623,735850,50.0,37,-33.66,0.63,,,,6.449228286743164,0.000754717,725849,0.05287560820579529,0.014549081213772297,1.0902022123336792
14718,19624,735900,50.0,37,-33.66,0.63,,,,6.816836357116699,0.0007547003333333333,725899,0.5876646041870117,0.014869322068989277,1.0912429094314575
14719,19625,735950,50.0,37,-33.65,0.63,,,,6.898671627044678,0.0007546836666666667,725949,0.2815474271774292,0.01479310728609562,0.9779689311981201
14720,19625,736000,50.0,37,-33.51,0.62,,,,6.762167453765869,0.000754667,725999,1.1957192420959473,0.014564809389412403,0.9883774518966675
